type;n;k;comp;swaps
select;8100;8100-1;24157;42771
select;8100;8100-1;24836;43407
select;8100;8100-1;23393;41645
select;8100;8100-1;23259;39919
select;8100;8100-1;24616;43345
select;8100;8100-1;25339;44303
select;8100;8100-1;
select;8100;8100-1;25049;43632
select;8100;8100-1;23769;42200
select;8100;8100-1;24505;43088
select;8100;8100-1;
select;8100;8100-1;
select;8100;8100-1;23882;42510
select;8100;8100-1;24362;42243
select;8100;8100-1;25180;43825
select;8100;8100-1;25513;44342
select;8100;8100-1;24416;42744
select;8100;8100-1;
select;8100;8100-1;24268;43177
select;8100;8100-1;23560;41791
select;8100;8100-1;
select;8100;8100-1;25845;44660
select;8100;8100-1;
select;8100;8100-1;
select;8200;0;24859;43778
select;8200;0;24754;43288
select;8200;0;25259;44033
select;8200;0;24794;43492
select;8200;0;24695;43213
select;8200;0;24938;43804
select;8200;0;24161;42231
select;8200;0;24200;42532
select;8200;0;24757;43100
select;8200;0;24583;43201
select;8200;0;24263;42561
select;8200;0;24608;42994
select;8200;0;24789;43464
select;8200;0;24687;43038
select;8200;0;24760;43382
select;8200;0;24278;42841
select;8200;0;25129;43867
select;8200;0;24609;43234
select;8200;0;24404;42783
select;8200;0;24630;43256
select;8200;0;24535;42952
select;8200;0;24314;42229
select;8200;0;25126;43960
select;8200;0;24884;43534
select;8200;0;24461;42957
select;8200;0;24586;43060
select;8200;0;24282;42528
select;8200;0;24610;43022
select;8200;0;24436;43052
select;8200;0;24805;43393
select;8200;0;24686;43419
select;8200;0;24524;42718
select;8200;0;24375;42533
select;8200;0;24164;42365
select;8200;0;22716;39608
select;8200;0;24556;43000
select;8200;0;24224;42216
select;8200;0;24753;43188
select;8200;0;24353;42705
select;8200;0;24617;43328
select;8200;0;25035;43815
select;8200;0;24355;42753
select;8200;0;24141;42490
select;8200;0;24635;43002
select;8200;0;24548;43091
select;8200;0;24660;43215
select;8200;0;24309;42526
select;8200;0;24363;43103
select;8200;0;24546;43023
select;8200;0;24812;43328
select;8200;0;24725;43190
select;8200;0;24992;43636
select;8200;0;24935;43724
select;8200;0;24300;42447
select;8200;0;22853;39841
select;8200;0;24962;43539
select;8200;0;24328;42455
select;8200;0;23902;42033
select;8200;0;24202;42553
select;8200;0;25454;44526
select;8200;0;24700;43284
select;8200;0;24247;42504
select;8200;0;24201;42038
select;8200;0;23871;41858
select;8200;0;24151;42161
select;8200;0;24610;42848
select;8200;0;22643;39522
select;8200;0;24413;42804
select;8200;0;24710;43248
select;8200;0;24691;43494
select;8200;0;24279;42706
select;8200;0;25412;44321
select;8200;0;24426;42567
select;8200;0;24679;43236
select;8200;0;24886;43438
select;8200;0;24325;42408
select;8200;0;25059;43713
select;8200;0;24355;42737
select;8200;0;24764;43513
select;8200;0;24552;43136
select;8200;0;24338;42350
select;8200;0;24558;43111
select;8200;0;24190;42255
select;8200;0;24749;43172
select;8200;0;24109;42217
select;8200;0;24366;42731
select;8200;0;24426;42483
select;8200;0;24731;43513
select;8200;0;24849;43424
select;8200;0;24693;43519
select;8200;0;24617;43095
select;8200;0;24461;43180
select;8200;0;25142;43988
select;8200;0;24183;42257
select;8200;0;24172;42593
select;8200;0;25428;44419
select;8200;0;24824;43427
select;8200;0;24616;43022
select;8200;0;24290;42512
select;8200;0;24785;43297
select;8200;8200/4;24698;43451
select;8200;8200/4;
select;8200;8200/4;25694;44571
select;8200;8200/4;25138;43777
select;8200;8200/4;26459;45324
select;8200;8200/4;25202;43940
select;8200;8200/4;25382;44529
select;8200;8200/4;
select;8200;8200/4;23638;41719
select;8200;8200/4;23743;42594
select;8200;8200/4;25343;44283
select;8200;8200/4;24606;43335
select;8200;8200/4;24281;42954
select;8200;8200/4;26019;44962
select;8200;8200/4;24568;43393
select;8200;8200/4;24806;43694
select;8200;8200/4;22256;38201
select;8200;8200/4;
select;8200;8200/4;25021;43419
select;8200;8200/4;25221;43337
select;8200;8200/4;25231;44360
select;8200;8200/4;
select;8200;8200/4;
select;8200;8200/4;24689;43647
select;8200;8200/4;
select;8200;8200/4;25443;44356
select;8200;8200/4;24456;43304
select;8200;8200/4;26260;45422
select;8200;8200/4;
select;8200;8200/4;
select;8200;8200/4;
select;8200;8200/4;25726;44554
select;8200;8200/4;25877;44638
select;8200;8200/4;23859;42766
select;8200;8200/4;24290;43290
select;8200;8200/4;24468;43529
select;8200;8200/4;23657;42438
select;8200;8200/4;
select;8200;8200/4;25872;44935
select;8200;8200/4;25843;44858
select;8200;8200/4;26039;44966
select;8200;8200/4;23505;42323
select;8200;8200/4;
select;8200;8200/4;24098;43041
select;8200;8200/4;
select;8200;8200/4;23317;42024
select;8200;8200/4;25926;44825
select;8200;8200/4;24344;42790
select;8200;8200/4;
select;8200;8200/4;
select;8200;8200/4;24009;41104
select;8200;8200/4;24562;43366
select;8200;8200/4;24607;43612
select;8200;8200/4;23117;41534
select;8200;8200/4;25753;44626
select;8200;8200/4;25603;44659
select;8200;8200/4;21940;38953
select;8200;8200/4;25718;44394
select;8200;8200/4;25130;43726
select;8200;8200/4;24824;42973
select;8200;8200/4;
select;8200;8200/4;
select;8200;8200/4;23112;41581
select;8200;8200/4;24078;43095
select;8200;8200/4;
select;8200;8200/4;24849;43739
select;8200;8200/4;24150;42844
select;8200;8200/4;23999;42990
select;8200;8200/4;
select;8200;8200/4;23407;41699
select;8200;8200/4;25524;44539
select;8200;8200/4;24454;42542
select;8200;8200/4;24234;42740
select;8200;8200/4;
select;8200;8200/4;25750;44666
select;8200;8200/4;24557;43531
select;8200;8200/4;25080;43928
select;8200;8200/4;25423;44456
select;8200;8200/4;26017;44874
select;8200;8200/4;
select;8200;8200/4;25323;43879
select;8200;8200/4;25559;44310
select;8200;8200/4;
select;8200;8200/4;24511;43011
select;8200;8200/4;25388;44294
select;8200;8200/4;25082;44053
select;8200;8200/4;25626;44510
select;8200;8200/4;
select;8200;8200/4;21611;38746
select;8200;8200/4;26362;45486
select;8200;8200/4;23882;42825
select;8200;8200/4;26309;45053
select;8200;8200/4;
select;8200;8200/4;
select;8200;8200/4;25409;44315
select;8200;8200/4;
select;8200;8200/4;26744;45995
select;8200;8200/4;24516;43228
select;8200;8200/4;24432;43330
select;8200;8200/4;23609;42564
select;8200;8200/2;24955;43994
select;8200;8200/2;24978;43401
select;8200;8200/2;26768;45813
select;8200;8200/2;24402;43145
select;8200;8200/2;24138;42531
select;8200;8200/2;24294;43352
select;8200;8200/2;24800;43382
select;8200;8200/2;26325;45334
select;8200;8200/2;24313;42979
select;8200;8200/2;
select;8200;8200/2;24317;43247
select;8200;8200/2;25300;44209
select;8200;8200/2;
select;8200;8200/2;24265;43092
select;8200;8200/2;
select;8200;8200/2;25061;43868
select;8200;8200/2;25515;44732
select;8200;8200/2;25378;44108
select;8200;8200/2;23883;42691
select;8200;8200/2;24527;43443
select;8200;8200/2;25626;44701
select;8200;8200/2;26429;45562
select;8200;8200/2;23559;41346
select;8200;8200/2;25320;43773
select;8200;8200/2;24845;43729
select;8200;8200/2;
select;8200;8200/2;25118;44073
select;8200;8200/2;22970;40945
select;8200;8200/2;25156;44040
select;8200;8200/2;
select;8200;8200/2;25127;44132
select;8200;8200/2;25485;44106
select;8200;8200/2;23930;42940
select;8200;8200/2;24040;42984
select;8200;8200/2;25498;44230
select;8200;8200/2;23724;42908
select;8200;8200/2;
select;8200;8200/2;
select;8200;8200/2;
select;8200;8200/2;25624;44038
select;8200;8200/2;25463;43819
select;8200;8200/2;24679;43544
select;8200;8200/2;25573;44558
select;8200;8200/2;24693;43761
select;8200;8200/2;
select;8200;8200/2;
select;8200;8200/2;26300;45300
select;8200;8200/2;25134;43980
select;8200;8200/2;
select;8200;8200/2;25287;43820
select;8200;8200/2;
select;8200;8200/2;26004;44641
select;8200;8200/2;24813;43649
select;8200;8200/2;23539;40625
select;8200;8200/2;25511;44163
select;8200;8200/2;24392;43513
select;8200;8200/2;25607;44717
select;8200;8200/2;25523;44462
select;8200;8200/2;24140;43114
select;8200;8200/2;
select;8200;8200/2;26221;45100
select;8200;8200/2;24085;42966
select;8200;8200/2;24298;43108
select;8200;8200/2;24520;43391
select;8200;8200/2;
select;8200;8200/2;25347;44172
select;8200;8200/2;25493;44521
select;8200;8200/2;
select;8200;8200/2;24721;43306
select;8200;8200/2;23766;41993
select;8200;8200/2;24945;42722
select;8200;8200/2;
select;8200;8200/2;
select;8200;8200/2;
select;8200;8200/2;25228;43718
select;8200;8200/2;25934;44944
select;8200;8200/2;23739;42705
select;8200;8200/2;24601;43321
select;8200;8200/2;23717;42288
select;8200;8200/2;24288;42933
select;8200;8200/2;
select;8200;8200/2;26060;45173
select;8200;8200/2;25950;44937
select;8200;8200/2;25818;44910
select;8200;8200/2;25934;44687
select;8200;8200/2;25800;44633
select;8200;8200/2;25209;44131
select;8200;8200/2;24740;43448
select;8200;8200/2;24583;43661
select;8200;8200/2;24032;42857
select;8200;8200/2;
select;8200;8200/2;
select;8200;8200/2;
select;8200;8200/2;24601;43583
select;8200;8200/2;25382;44329
select;8200;8200/2;
select;8200;8200/2;
select;8200;8200/2;23408;42475
select;8200;8200/2;24329;43554
select;8200;8200/2;23385;41864
select;8200;8200-1;25057;43843
select;8200;8200-1;24767;43164
select;8200;8200-1;24656;43714
select;8200;8200-1;24172;42997
select;8200;8200-1;25174;44213
select;8200;8200-1;
select;8200;8200-1;24405;42838
select;8200;8200-1;25128;44044
select;8200;8200-1;25551;44408
select;8200;8200-1;
select;8200;8200-1;23986;42914
select;8200;8200-1;25030;43670
select;8200;8200-1;
select;8200;8200-1;
select;8200;8200-1;24332;42706
select;8200;8200-1;
select;8200;8200-1;23806;42882
select;8200;8200-1;25646;44431
select;8200;8200-1;26772;45769
select;8200;8200-1;24797;43442
select;8200;8200-1;24484;42885
select;8200;8200-1;
select;8200;8200-1;25824;44892
select;8200;8200-1;
select;8200;8200-1;24225;42806
select;8200;8200-1;25245;44376
select;8200;8200-1;25586;44367
select;8200;8200-1;
select;8200;8200-1;
select;8200;8200-1;26295;45243
select;8200;8200-1;
select;8200;8200-1;26024;45020
select;8200;8200-1;24131;43110
select;8200;8200-1;25977;44960
select;8200;8200-1;25603;44458
select;8200;8200-1;22990;40160
select;8200;8200-1;25191;44033
select;8200;8200-1;25584;44338
select;8200;8200-1;23562;40677
select;8200;8200-1;25642;44407
select;8200;8200-1;
select;8200;8200-1;24827;43822
select;8200;8200-1;
select;8200;8200-1;24673;43547
select;8200;8200-1;24897;43668
select;8200;8200-1;
select;8200;8200-1;25787;44925
select;8200;8200-1;23745;42614
select;8200;8200-1;24764;43650
select;8200;8200-1;
select;8200;8200-1;25391;44175
select;8200;8200-1;25158;43963
select;8200;8200-1;
select;8200;8200-1;26259;45127
select;8200;8200-1;
select;8200;8200-1;
select;8200;8200-1;24670;43681
select;8200;8200-1;
select;8200;8200-1;
select;8200;8200-1;24715;43331
select;8200;8200-1;24433;42923
select;8200;8200-1;26570;45508
select;8200;8200-1;25683;44804
select;8200;8200-1;
select;8200;8200-1;25007;43842
select;8200;8200-1;24815;43683
select;8200;8200-1;23411;41964
select;8200;8200-1;24223;43076
select;8200;8200-1;24730;43779
select;8200;8200-1;24688;43810
select;8200;8200-1;26059;45214
select;8200;8200-1;25132;44041
select;8200;8200-1;25561;44528
select;8200;8200-1;25334;44045
select;8200;8200-1;23990;42444
select;8200;8200-1;25067;42866
select;8200;8200-1;25913;44878
select;8200;8200-1;
select;8200;8200-1;
select;8200;8200-1;24248;42919
select;8200;8200-1;24610;43177
select;8200;8200-1;24317;43360
select;8200;8200-1;25883;44615
select;8200;8200-1;24372;43059
select;8200;8200-1;25319;44149
select;8200;8200-1;
select;8200;8200-1;24918;43591
select;8200;8200-1;26287;45183
select;8200;8200-1;25005;43170
select;8200;8200-1;23959;42935
select;8200;8200-1;25696;44572
select;8200;8200-1;25050;43621
select;8200;8200-1;
select;8200;8200-1;
select;8200;8200-1;25036;43990
select;8200;8200-1;
select;8200;8200-1;25274;44281
select;8200;8200-1;24953;43409
select;8200;8200-1;24334;43342
select;8200;8200-1;
select;8300;0;24983;43678
select;8300;0;24957;43450
select;8300;0;24748;43334
select;8300;0;24876;43713
select;8300;0;25041;43598
select;8300;0;24903;43558
select;8300;0;24943;43812
select;8300;0;25058;44152
select;8300;0;25377;44161
select;8300;0;24361;42927
select;8300;0;24603;43322
select;8300;0;23116;40195
select;8300;0;24781;43393
select;8300;0;24521;43140
select;8300;0;24729;43640
select;8300;0;24927;43790
select;8300;0;24354;42756
select;8300;0;25187;43979
select;8300;0;24624;43153
select;8300;0;24760;43320
select;8300;0;25563;44508
select;8300;0;24940;43795
select;8300;0;24798;43539
select;8300;0;24592;43312
select;8300;0;23967;41768
select;8300;0;24930;43382
select;8300;0;24592;43411
select;8300;0;24848;43574
select;8300;0;25345;44326
select;8300;0;24753;43470
select;8300;0;25144;43708
select;8300;0;24992;43811
select;8300;0;24474;42816
select;8300;0;25275;44397
select;8300;0;24567;43180
select;8300;0;24898;43600
select;8300;0;25224;43985
select;8300;0;24554;42936
select;8300;0;25100;43909
select;8300;0;24837;43257
select;8300;0;24745;43331
select;8300;0;24934;43803
select;8300;0;25325;44262
select;8300;0;24624;42989
select;8300;0;24820;43492
select;8300;0;24727;43067
select;8300;0;24974;43839
select;8300;0;25007;43701
select;8300;0;24532;43005
select;8300;0;25329;44415
select;8300;0;25217;44193
select;8300;0;24631;43217
select;8300;0;25302;44249
select;8300;0;25546;44702
select;8300;0;25005;43897
select;8300;0;25548;44722
select;8300;0;25068;43930
select;8300;0;24753;43326
select;8300;0;25315;44346
select;8300;0;25058;43881
select;8300;0;24661;43090
select;8300;0;24984;43476
select;8300;0;24600;42985
select;8300;0;24769;43242
select;8300;0;24762;43408
select;8300;0;25195;43971
select;8300;0;24394;42705
select;8300;0;24654;43147
select;8300;0;24765;43681
select;8300;0;24361;42747
select;8300;0;25831;45123
select;8300;0;25053;43664
select;8300;0;25031;43681
select;8300;0;24616;42927
select;8300;0;24882;43176
select;8300;0;25168;43872
select;8300;0;25164;44252
select;8300;0;25352;44454
select;8300;0;25495;44454
select;8300;0;24632;43224
select;8300;0;24987;43910
select;8300;0;25126;44077
select;8300;0;22860;39989
select;8300;0;25560;44799
select;8300;0;24601;43178
select;8300;0;25089;44010
select;8300;0;24563;43152
select;8300;0;24852;43702
select;8300;0;24944;43750
select;8300;0;25101;43873
select;8300;0;24152;42444
select;8300;0;24730;43477
select;8300;0;25004;43930
select;8300;0;24696;43447
select;8300;0;25222;44237
select;8300;0;25007;44132
select;8300;0;25296;44096
select;8300;0;24709;43314
select;8300;0;25083;43687
select;8300;0;24664;43368
select;8300;8300/4;26691;45802
select;8300;8300/4;24534;43734
select;8300;8300/4;
select;8300;8300/4;24946;43727
select;8300;8300/4;
select;8300;8300/4;24738;43816
select;8300;8300/4;26246;45500
select;8300;8300/4;26103;45348
select;8300;8300/4;24416;43770
select;8300;8300/4;24155;43317
select;8300;8300/4;24805;43989
select;8300;8300/4;26062;45271
select;8300;8300/4;24139;43289
select;8300;8300/4;24465;43586
select;8300;8300/4;24009;43058
select;8300;8300/4;
select;8300;8300/4;22892;41193
select;8300;8300/4;
select;8300;8300/4;24653;43679
select;8300;8300/4;
select;8300;8300/4;
select;8300;8300/4;26154;45380
select;8300;8300/4;25293;44547
select;8300;8300/4;25527;44852
select;8300;8300/4;26090;45125
select;8300;8300/4;24896;43992
select;8300;8300/4;24744;43531
select;8300;8300/4;25530;44778
select;8300;8300/4;24470;42992
select;8300;8300/4;25956;44942
select;8300;8300/4;
select;8300;8300/4;26108;45304
select;8300;8300/4;25116;44252
select;8300;8300/4;25559;44711
select;8300;8300/4;24430;43111
select;8300;8300/4;24927;43913
select;8300;8300/4;26507;45799
select;8300;8300/4;24863;43140
select;8300;8300/4;24538;43462
select;8300;8300/4;24726;43953
select;8300;8300/4;
select;8300;8300/4;25462;44875
select;8300;8300/4;24742;44181
select;8300;8300/4;23987;43077
select;8300;8300/4;
select;8300;8300/4;23783;42567
select;8300;8300/4;23308;41187
select;8300;8300/4;26856;45901
select;8300;8300/4;24626;43039
select;8300;8300/4;25668;44855
select;8300;8300/4;25277;44462
select;8300;8300/4;
select;8300;8300/4;24890;44236
select;8300;8300/4;25941;45093
select;8300;8300/4;24415;43333
select;8300;8300/4;24579;43426
select;8300;8300/4;23675;42814
select;8300;8300/4;24403;43719
select;8300;8300/4;24522;43862
select;8300;8300/4;24127;43323
select;8300;8300/4;26352;45447
select;8300;8300/4;25165;44262
select;8300;8300/4;26818;46114
select;8300;8300/4;25743;44732
select;8300;8300/4;
select;8300;8300/4;24742;43833
select;8300;8300/4;24509;43651
select;8300;8300/4;26211;45141
select;8300;8300/4;
select;8300;8300/4;
select;8300;8300/4;
select;8300;8300/4;26157;45358
select;8300;8300/4;26375;45485
select;8300;8300/4;
select;8300;8300/4;25325;44712
select;8300;8300/4;26082;45371
select;8300;8300/4;26246;45585
select;8300;8300/4;
select;8300;8300/4;25093;43962
select;8300;8300/4;
select;8300;8300/4;25824;45055
select;8300;8300/4;25134;44210
select;8300;8300/4;
select;8300;8300/4;25225;44445
select;8300;8300/4;25890;45265
select;8300;8300/4;25347;44775
select;8300;8300/4;24278;43589
select;8300;8300/4;24907;43962
select;8300;8300/4;26591;45887
select;8300;8300/4;
select;8300;8300/4;
select;8300;8300/4;25276;44307
select;8300;8300/4;
select;8300;8300/4;
select;8300;8300/4;
select;8300;8300/4;23943;42920
select;8300;8300/4;25994;44890
select;8300;8300/4;25113;44132
select;8300;8300/4;24612;43991
select;8300;8300/4;
select;8300;8300/2;26374;45615
select;8300;8300/2;24055;43298
select;8300;8300/2;24832;43956
select;8300;8300/2;25049;44093
select;8300;8300/2;26365;45247
select;8300;8300/2;24847;43571
select;8300;8300/2;
select;8300;8300/2;24529;43468
select;8300;8300/2;23874;43029
select;8300;8300/2;25132;44347
select;8300;8300/2;24083;42089
select;8300;8300/2;24676;43541
select;8300;8300/2;25581;44619
select;8300;8300/2;25825;44570
select;8300;8300/2;26628;46034
select;8300;8300/2;24135;42966
select;8300;8300/2;25797;44532
select;8300;8300/2;24340;43524
select;8300;8300/2;24656;43542
select;8300;8300/2;25767;44796
select;8300;8300/2;25001;43531
select;8300;8300/2;25925;45359
select;8300;8300/2;
select;8300;8300/2;25077;44223
select;8300;8300/2;23353;41313
select;8300;8300/2;
select;8300;8300/2;25823;44521
select;8300;8300/2;
select;8300;8300/2;24701;43807
