type;n;k;comp;swaps
qselect: 2373, total number of comparisons: 0, total number of swaps: 0
rselect: 25, total number of comparisons: 5211, total number of swaps: 5227
qselect: 3636, total number of comparisons: 0, total number of swaps: 0
rselect: 20, total number of comparisons: 4211, total number of swaps: 4235
qselect: 128, total number of comparisons: 0, total number of swaps: 0
rselect: 24, total number of comparisons: 7685, total number of swaps: 7703
qselect: 4611, total number of comparisons: 0, total number of swaps: 0
rselect: 26, total number of comparisons: 8219, total number of swaps: 8243
qselect: 58, total number of comparisons: 0, total number of swaps: 0
rselect: 16, total number of comparisons: 4700, total number of swaps: 4712
qselect: 255, total number of comparisons: 0, total number of swaps: 0
rselect: 27, total number of comparisons: 8322, total number of swaps: 8344
qselect: 7711, total number of comparisons: 0, total number of swaps: 0
rselect: 18, total number of comparisons: 5091, total number of swaps: 5113
qselect: 8821, total number of comparisons: 0, total number of swaps: 0
rselect: 21, total number of comparisons: 4294, total number of swaps: 4314
qselect: 644, total number of comparisons: 0, total number of swaps: 0
rselect: 29, total number of comparisons: 12388, total number of swaps: 12412
qselect: 6538, total number of comparisons: 0, total number of swaps: 0
rselect: 19, total number of comparisons: 487, total number of swaps: 499
qselect: 7861, total number of comparisons: 0, total number of swaps: 0
rselect: 13, total number of comparisons: 2267, total number of swaps: 2285
qselect: 6603, total number of comparisons: 0, total number of swaps: 0
rselect: 21, total number of comparisons: 560, total number of swaps: 574
qselect: 9439, total number of comparisons: 0, total number of swaps: 0
rselect: 16, total number of comparisons: 8119, total number of swaps: 8141
qselect: 6643, total number of comparisons: 0, total number of swaps: 0
rselect: 13, total number of comparisons: 1869, total number of swaps: 1891
qselect: 4219, total number of comparisons: 0, total number of swaps: 0
rselect: 15, total number of comparisons: 5776, total number of swaps: 5800
qselect: 2611, total number of comparisons: 0, total number of swaps: 0
rselect: 27, total number of comparisons: 765, total number of swaps: 783
qselect: 6073, total number of comparisons: 0, total number of swaps: 0
rselect: 22, total number of comparisons: 741, total number of swaps: 763
qselect: 4123, total number of comparisons: 0, total number of swaps: 0
rselect: 11, total number of comparisons: 4333, total number of swaps: 4357
qselect: 5440, total number of comparisons: 0, total number of swaps: 0
rselect: 18, total number of comparisons: 5789, total number of swaps: 5807
qselect: 4780, total number of comparisons: 0, total number of swaps: 0
rselect: 32, total number of comparisons: 801, total number of swaps: 817
qselect: 718, total number of comparisons: 0, total number of swaps: 0
rselect: 20, total number of comparisons: 5964, total number of swaps: 5988
qselect: 9110, total number of comparisons: 0, total number of swaps: 0
rselect: 37, total number of comparisons: 5969, total number of swaps: 5985
qselect: 5067, total number of comparisons: 0, total number of swaps: 0
rselect: 28, total number of comparisons: 6647, total number of swaps: 6667
qselect: 9557, total number of comparisons: 0, total number of swaps: 0
rselect: 24, total number of comparisons: 7099, total number of swaps: 7119
qselect: 278, total number of comparisons: 0, total number of swaps: 0
rselect: 22, total number of comparisons: 1579, total number of swaps: 1597
qselect: 5677, total number of comparisons: 0, total number of swaps: 0
rselect: 18, total number of comparisons: 7935, total number of swaps: 7951
qselect: 2896, total number of comparisons: 0, total number of swaps: 0
rselect: 17, total number of comparisons: 2148, total number of swaps: 2158
qselect: 6495, total number of comparisons: 0, total number of swaps: 0
rselect: 29, total number of comparisons: 6688, total number of swaps: 6710
qselect: 5142, total number of comparisons: 0, total number of swaps: 0
rselect: 11, total number of comparisons: 10205, total number of swaps: 10233
qselect: 2988, total number of comparisons: 0, total number of swaps: 0
rselect: 28, total number of comparisons: 2353, total number of swaps: 2373
qselect: 3584, total number of comparisons: 0, total number of swaps: 0
rselect: 18, total number of comparisons: 1005, total number of swaps: 1027
qselect: 6613, total number of comparisons: 0, total number of swaps: 0
rselect: 21, total number of comparisons: 1232, total number of swaps: 1248
qselect: 9123, total number of comparisons: 0, total number of swaps: 0
rselect: 25, total number of comparisons: 2538, total number of swaps: 2556
qselect: 4728, total number of comparisons: 0, total number of swaps: 0
rselect: 20, total number of comparisons: 3109, total number of swaps: 3127
qselect: 3810, total number of comparisons: 0, total number of swaps: 0
rselect: 31, total number of comparisons: 8248, total number of swaps: 8270
qselect: 4695, total number of comparisons: 0, total number of swaps: 0
rselect: 12, total number of comparisons: 2242, total number of swaps: 2270
qselect: 8168, total number of comparisons: 0, total number of swaps: 0
rselect: 25, total number of comparisons: 6522, total number of swaps: 6550
qselect: 9382, total number of comparisons: 0, total number of swaps: 0
rselect: 17, total number of comparisons: 188, total number of swaps: 206
qselect: 6941, total number of comparisons: 0, total number of swaps: 0
rselect: 28, total number of comparisons: 890, total number of swaps: 920
qselect: 903, total number of comparisons: 0, total number of swaps: 0
rselect: 24, total number of comparisons: 2247, total number of swaps: 2263
qselect: 1608, total number of comparisons: 0, total number of swaps: 0
rselect: 27, total number of comparisons: 2403, total number of swaps: 2427
qselect: 2419, total number of comparisons: 0, total number of swaps: 0
rselect: 33, total number of comparisons: 6367, total number of swaps: 6391
qselect: 4459, total number of comparisons: 0, total number of swaps: 0
rselect: 17, total number of comparisons: 5678, total number of swaps: 5700
qselect: 8798, total number of comparisons: 0, total number of swaps: 0
rselect: 23, total number of comparisons: 9630, total number of swaps: 9656
qselect: 10598, total number of comparisons: 0, total number of swaps: 0
rselect: 18, total number of comparisons: 8003, total number of swaps: 8035
qselect: 1705, total number of comparisons: 0, total number of swaps: 0
rselect: 15, total number of comparisons: 8946, total number of swaps: 8964
qselect: 1509, total number of comparisons: 0, total number of swaps: 0
rselect: 23, total number of comparisons: 3387, total number of swaps: 3413
qselect: 2275, total number of comparisons: 0, total number of swaps: 0
rselect: 14, total number of comparisons: 2026, total number of swaps: 2046
qselect: 7711, total number of comparisons: 0, total number of swaps: 0
rselect: 18, total number of comparisons: 776, total number of swaps: 792
qselect: 10093, total number of comparisons: 0, total number of swaps: 0
rselect: 15, total number of comparisons: 17791, total number of swaps: 17841
qselect: 983, total number of comparisons: 0, total number of swaps: 0
rselect: 21, total number of comparisons: 9444, total number of swaps: 9468
qselect: 4808, total number of comparisons: 0, total number of swaps: 0
rselect: 27, total number of comparisons: 1821, total number of swaps: 1831
qselect: 9911, total number of comparisons: 0, total number of swaps: 0
rselect: 8, total number of comparisons: 5862, total number of swaps: 5886
qselect: 9573, total number of comparisons: 0, total number of swaps: 0
rselect: 17, total number of comparisons: 11498, total number of swaps: 11526
qselect: 10515, total number of comparisons: 0, total number of swaps: 0
rselect: 20, total number of comparisons: 5636, total number of swaps: 5652
qselect: 3846, total number of comparisons: 0, total number of swaps: 0
rselect: 19, total number of comparisons: 299, total number of swaps: 315
qselect: 2484, total number of comparisons: 0, total number of swaps: 0
rselect: 24, total number of comparisons: 10008, total number of swaps: 10032
qselect: 6201, total number of comparisons: 0, total number of swaps: 0
rselect: 24, total number of comparisons: 4072, total number of swaps: 4092
qselect: 612, total number of comparisons: 0, total number of swaps: 0
rselect: 12, total number of comparisons: 3418, total number of swaps: 3432
qselect: 2951, total number of comparisons: 0, total number of swaps: 0
rselect: 28, total number of comparisons: 7168, total number of swaps: 7192
qselect: 19, total number of comparisons: 0, total number of swaps: 0
rselect: 12, total number of comparisons: 3738, total number of swaps: 3758
qselect: 8290, total number of comparisons: 0, total number of swaps: 0
rselect: 15, total number of comparisons: 4440, total number of swaps: 4462
qselect: 1739, total number of comparisons: 0, total number of swaps: 0
rselect: 17, total number of comparisons: 3009, total number of swaps: 3025
qselect: 10546, total number of comparisons: 0, total number of swaps: 0
rselect: 20, total number of comparisons: 7842, total number of swaps: 7850
qselect: 487, total number of comparisons: 0, total number of swaps: 0
rselect: 31, total number of comparisons: 2295, total number of swaps: 2319
qselect: 1548, total number of comparisons: 0, total number of swaps: 0
rselect: 35, total number of comparisons: 15087, total number of swaps: 15117
qselect: 2398, total number of comparisons: 0, total number of swaps: 0
rselect: 15, total number of comparisons: 4364, total number of swaps: 4384
qselect: 8949, total number of comparisons: 0, total number of swaps: 0
rselect: 21, total number of comparisons: 11370, total number of swaps: 11396
qselect: 6289, total number of comparisons: 0, total number of swaps: 0
rselect: 19, total number of comparisons: 6582, total number of swaps: 6604
qselect: 10810, total number of comparisons: 0, total number of swaps: 0
rselect: 17, total number of comparisons: 3103, total number of swaps: 3131
qselect: 6287, total number of comparisons: 0, total number of swaps: 0
rselect: 18, total number of comparisons: 5122, total number of swaps: 5150
qselect: 10438, total number of comparisons: 0, total number of swaps: 0
rselect: 18, total number of comparisons: 3384, total number of swaps: 3406
qselect: 5105, total number of comparisons: 0, total number of swaps: 0
rselect: 9, total number of comparisons: 6442, total number of swaps: 6466
qselect: 7634, total number of comparisons: 0, total number of swaps: 0
rselect: 20, total number of comparisons: 333, total number of swaps: 347
qselect: 2429, total number of comparisons: 0, total number of swaps: 0
rselect: 19, total number of comparisons: 3442, total number of swaps: 3470
qselect: 1669, total number of comparisons: 0, total number of swaps: 0
rselect: 27, total number of comparisons: 4329, total number of swaps: 4349
qselect: 9793, total number of comparisons: 0, total number of swaps: 0
rselect: 9, total number of comparisons: 5254, total number of swaps: 5274
qselect: 9878, total number of comparisons: 0, total number of swaps: 0
rselect: 23, total number of comparisons: 13172, total number of swaps: 13198
qselect: 10635, total number of comparisons: 0, total number of swaps: 0
rselect: 15, total number of comparisons: 7680, total number of swaps: 7700
qselect: 3325, total number of comparisons: 0, total number of swaps: 0
rselect: 16, total number of comparisons: 6861, total number of swaps: 6885
qselect: 288, total number of comparisons: 0, total number of swaps: 0
rselect: 31, total number of comparisons: 6828, total number of swaps: 6850
qselect: 6435, total number of comparisons: 0, total number of swaps: 0
rselect: 13, total number of comparisons: 5904, total number of swaps: 5922
qselect: 2987, total number of comparisons: 0, total number of swaps: 0
rselect: 18, total number of comparisons: 1384, total number of swaps: 1402
qselect: 2082, total number of comparisons: 0, total number of swaps: 0
rselect: 25, total number of comparisons: 3415, total number of swaps: 3431
qselect: 7781, total number of comparisons: 0, total number of swaps: 0
rselect: 17, total number of comparisons: 10187, total number of swaps: 10215
qselect: 2274, total number of comparisons: 0, total number of swaps: 0
rselect: 25, total number of comparisons: 167, total number of swaps: 179
qselect: 2499, total number of comparisons: 0, total number of swaps: 0
rselect: 18, total number of comparisons: 4516, total number of swaps: 4542
qselect: 9857, total number of comparisons: 0, total number of swaps: 0
rselect: 26, total number of comparisons: 10044, total number of swaps: 10072
qselect: 424, total number of comparisons: 0, total number of swaps: 0
rselect: 17, total number of comparisons: 6512, total number of swaps: 6526
qselect: 1220, total number of comparisons: 0, total number of swaps: 0
rselect: 21, total number of comparisons: 6946, total number of swaps: 6964
qselect: 4060, total number of comparisons: 0, total number of swaps: 0
rselect: 24, total number of comparisons: 8292, total number of swaps: 8318
qselect: 6548, total number of comparisons: 0, total number of swaps: 0
rselect: 7, total number of comparisons: 4674, total number of swaps: 4696
qselect: 4235, total number of comparisons: 0, total number of swaps: 0
rselect: 27, total number of comparisons: 8967, total number of swaps: 8995
qselect: 2026, total number of comparisons: 0, total number of swaps: 0
rselect: 27, total number of comparisons: 13594, total number of swaps: 13624
qselect: 6479, total number of comparisons: 0, total number of swaps: 0
rselect: 22, total number of comparisons: 8638, total number of swaps: 8672
qselect: 5790, total number of comparisons: 0, total number of swaps: 0
rselect: 19, total number of comparisons: 3201, total number of swaps: 3227
qselect: 4974, total number of comparisons: 0, total number of swaps: 0
rselect: 20, total number of comparisons: 2817, total number of swaps: 2849
qselect: 2306, total number of comparisons: 0, total number of swaps: 0
rselect: 21, total number of comparisons: 18162, total number of swaps: 18190
qselect: 7680, total number of comparisons: 0, total number of swaps: 0
rselect: 39, total number of comparisons: 4532, total number of swaps: 4546
qselect: 5511, total number of comparisons: 0, total number of swaps: 0
rselect: 25, total number of comparisons: 6325, total number of swaps: 6339
qselect: 744, total number of comparisons: 0, total number of swaps: 0
rselect: 21, total number of comparisons: 2691, total number of swaps: 2709
qselect: 9367, total number of comparisons: 0, total number of swaps: 0
rselect: 37, total number of comparisons: 2911, total number of swaps: 2929
qselect: 1160, total number of comparisons: 0, total number of swaps: 0
rselect: 17, total number of comparisons: 8330, total number of swaps: 8342
qselect: 6395, total number of comparisons: 0, total number of swaps: 0
rselect: 29, total number of comparisons: 3251, total number of swaps: 3271
qselect: 5006, total number of comparisons: 0, total number of swaps: 0
rselect: 28, total number of comparisons: 13261, total number of swaps: 13291
qselect: 10031, total number of comparisons: 0, total number of swaps: 0
rselect: 23, total number of comparisons: 7013, total number of swaps: 7033
qselect: 1473, total number of comparisons: 0, total number of swaps: 0
rselect: 14, total number of comparisons: 11338, total number of swaps: 11362
qselect: 985, total number of comparisons: 0, total number of swaps: 0
rselect: 24, total number of comparisons: 10712, total number of swaps: 10732
qselect: 852, total number of comparisons: 0, total number of swaps: 0
rselect: 26, total number of comparisons: 1627, total number of swaps: 1643
qselect: 8012, total number of comparisons: 0, total number of swaps: 0
rselect: 28, total number of comparisons: 4112, total number of swaps: 4124
qselect: 6471, total number of comparisons: 0, total number of swaps: 0
rselect: 16, total number of comparisons: 9179, total number of swaps: 9207
qselect: 11191, total number of comparisons: 0, total number of swaps: 0
rselect: 20, total number of comparisons: 7252, total number of swaps: 7278
qselect: 4155, total number of comparisons: 0, total number of swaps: 0
rselect: 11, total number of comparisons: 10593, total number of swaps: 10627
qselect: 1731, total number of comparisons: 0, total number of swaps: 0
rselect: 35, total number of comparisons: 12386, total number of swaps: 12428
qselect: 616, total number of comparisons: 0, total number of swaps: 0
rselect: 23, total number of comparisons: 7254, total number of swaps: 7280
qselect: 10090, total number of comparisons: 0, total number of swaps: 0
rselect: 30, total number of comparisons: 8837, total number of swaps: 8859
qselect: 4580, total number of comparisons: 0, total number of swaps: 0
rselect: 16, total number of comparisons: 10111, total number of swaps: 10139
qselect: 1131, total number of comparisons: 0, total number of swaps: 0
rselect: 12, total number of comparisons: 8789, total number of swaps: 8813
qselect: 1308, total number of comparisons: 0, total number of swaps: 0
rselect: 15, total number of comparisons: 5234, total number of swaps: 5252
qselect: 2786, total number of comparisons: 0, total number of swaps: 0
rselect: 20, total number of comparisons: 1160, total number of swaps: 1190
qselect: 2705, total number of comparisons: 0, total number of swaps: 0
rselect: 15, total number of comparisons: 1121, total number of swaps: 1137
qselect: 4423, total number of comparisons: 0, total number of swaps: 0
rselect: 19, total number of comparisons: 974, total number of swaps: 994
qselect: 5170, total number of comparisons: 0, total number of swaps: 0
rselect: 18, total number of comparisons: 171, total number of swaps: 183
qselect: 11689, total number of comparisons: 0, total number of swaps: 0
rselect: 28, total number of comparisons: 7501, total number of swaps: 7529
qselect: 7721, total number of comparisons: 0, total number of swaps: 0
rselect: 18, total number of comparisons: 3433, total number of swaps: 3447
qselect: 11880, total number of comparisons: 0, total number of swaps: 0
rselect: 29, total number of comparisons: 7659, total number of swaps: 7683
qselect: 5674, total number of comparisons: 0, total number of swaps: 0
rselect: 23, total number of comparisons: 8658, total number of swaps: 8688
qselect: 5853, total number of comparisons: 0, total number of swaps: 0
rselect: 38, total number of comparisons: 5473, total number of swaps: 5501
qselect: 1379, total number of comparisons: 0, total number of swaps: 0
rselect: 14, total number of comparisons: 14528, total number of swaps: 14560
qselect: 9137, total number of comparisons: 0, total number of swaps: 0
rselect: 18, total number of comparisons: 17947, total number of swaps: 17977
qselect: 96, total number of comparisons: 0, total number of swaps: 0
rselect: 18, total number of comparisons: 11112, total number of swaps: 11132
qselect: 11174, total number of comparisons: 0, total number of swaps: 0
rselect: 27, total number of comparisons: 13765, total number of swaps: 13791
qselect: 7846, total number of comparisons: 0, total number of swaps: 0
rselect: 13, total number of comparisons: 804, total number of swaps: 824
qselect: 2354, total number of comparisons: 0, total number of swaps: 0
rselect: 21, total number of comparisons: 4163, total number of swaps: 4183
qselect: 11440, total number of comparisons: 0, total number of swaps: 0
rselect: 25, total number of comparisons: 7628, total number of swaps: 7652
qselect: 6369, total number of comparisons: 0, total number of swaps: 0
rselect: 21, total number of comparisons: 1762, total number of swaps: 1782
qselect: 10632, total number of comparisons: 0, total number of swaps: 0
rselect: 19, total number of comparisons: 4969, total number of swaps: 4993
qselect: 6044, total number of comparisons: 0, total number of swaps: 0
rselect: 25, total number of comparisons: 9509, total number of swaps: 9535
qselect: 1202, total number of comparisons: 0, total number of swaps: 0
rselect: 13, total number of comparisons: 12432, total number of swaps: 12458
qselect: 3870, total number of comparisons: 0, total number of swaps: 0
rselect: 9, total number of comparisons: 9073, total number of swaps: 9113
qselect: 275, total number of comparisons: 0, total number of swaps: 0
rselect: 24, total number of comparisons: 8350, total number of swaps: 8380
qselect: 7858, total number of comparisons: 0, total number of swaps: 0
rselect: 26, total number of comparisons: 7666, total number of swaps: 7688
qselect: 9342, total number of comparisons: 0, total number of swaps: 0
rselect: 22, total number of comparisons: 5275, total number of swaps: 5295
qselect: 5032, total number of comparisons: 0, total number of swaps: 0
rselect: 13, total number of comparisons: 2356, total number of swaps: 2370
qselect: 10269, total number of comparisons: 0, total number of swaps: 0
rselect: 7, total number of comparisons: 7032, total number of swaps: 7062
qselect: 7772, total number of comparisons: 0, total number of swaps: 0
rselect: 23, total number of comparisons: 5938, total number of swaps: 5956
qselect: 7777, total number of comparisons: 0, total number of swaps: 0
rselect: 20, total number of comparisons: 525, total number of swaps: 541
qselect: 309, total number of comparisons: 0, total number of swaps: 0
rselect: 18, total number of comparisons: 14294, total number of swaps: 14320
qselect: 1986, total number of comparisons: 0, total number of swaps: 0
rselect: 14, total number of comparisons: 12457, total number of swaps: 12481
qselect: 3922, total number of comparisons: 0, total number of swaps: 0
rselect: 20, total number of comparisons: 10500, total number of swaps: 10526
qselect: 316, total number of comparisons: 0, total number of swaps: 0
rselect: 28, total number of comparisons: 2881, total number of swaps: 2899
qselect: 8135, total number of comparisons: 0, total number of swaps: 0
rselect: 26, total number of comparisons: 8457, total number of swaps: 8479
qselect: 11358, total number of comparisons: 0, total number of swaps: 0
rselect: 24, total number of comparisons: 1384, total number of swaps: 1398
qselect: 4480, total number of comparisons: 0, total number of swaps: 0
rselect: 23, total number of comparisons: 4980, total number of swaps: 4998
qselect: 4968, total number of comparisons: 0, total number of swaps: 0
rselect: 17, total number of comparisons: 2364, total number of swaps: 2380
qselect: 10113, total number of comparisons: 0, total number of swaps: 0
rselect: 14, total number of comparisons: 1343, total number of swaps: 1359
qselect: 9144, total number of comparisons: 0, total number of swaps: 0
rselect: 25, total number of comparisons: 1345, total number of swaps: 1369
qselect: 8071, total number of comparisons: 0, total number of swaps: 0
rselect: 11, total number of comparisons: 390, total number of swaps: 396
qselect: 10208, total number of comparisons: 0, total number of swaps: 0
rselect: 18, total number of comparisons: 15707, total number of swaps: 15725
qselect: 5824, total number of comparisons: 0, total number of swaps: 0
rselect: 19, total number of comparisons: 22230, total number of swaps: 22264
qselect: 11602, total number of comparisons: 0, total number of swaps: 0
rselect: 17, total number of comparisons: 18926, total number of swaps: 18950
qselect: 6277, total number of comparisons: 0, total number of swaps: 0
rselect: 20, total number of comparisons: 9916, total number of swaps: 9940
qselect: 4379, total number of comparisons: 0, total number of swaps: 0
rselect: 17, total number of comparisons: 2277, total number of swaps: 2297
qselect: 12527, total number of comparisons: 0, total number of swaps: 0
rselect: 20, total number of comparisons: 15771, total number of swaps: 15789
qselect: 11065, total number of comparisons: 0, total number of swaps: 0
rselect: 14, total number of comparisons: 4936, total number of swaps: 4976
qselect: 10675, total number of comparisons: 0, total number of swaps: 0
rselect: 25, total number of comparisons: 12259, total number of swaps: 12281
qselect: 6791, total number of comparisons: 0, total number of swaps: 0
rselect: 13, total number of comparisons: 821, total number of swaps: 837
qselect: 6133, total number of comparisons: 0, total number of swaps: 0
rselect: 19, total number of comparisons: 6465, total number of swaps: 6483
qselect: 11165, total number of comparisons: 0, total number of swaps: 0
rselect: 21, total number of comparisons: 1671, total number of swaps: 1689
qselect: 6556, total number of comparisons: 0, total number of swaps: 0
rselect: 11, total number of comparisons: 6653, total number of swaps: 6671
qselect: 564, total number of comparisons: 0, total number of swaps: 0
rselect: 27, total number of comparisons: 1536, total number of swaps: 1556
qselect: 5303, total number of comparisons: 0, total number of swaps: 0
rselect: 22, total number of comparisons: 1503, total number of swaps: 1523
qselect: 4859, total number of comparisons: 0, total number of swaps: 0
rselect: 26, total number of comparisons: 2160, total number of swaps: 2182
qselect: 3933, total number of comparisons: 0, total number of swaps: 0
rselect: 22, total number of comparisons: 683, total number of swaps: 711
qselect: 5091, total number of comparisons: 0, total number of swaps: 0
rselect: 16, total number of comparisons: 2727, total number of swaps: 2741
qselect: 3770, total number of comparisons: 0, total number of swaps: 0
rselect: 23, total number of comparisons: 234, total number of swaps: 256
qselect: 3605, total number of comparisons: 0, total number of swaps: 0
rselect: 14, total number of comparisons: 11129, total number of swaps: 11151
qselect: 2502, total number of comparisons: 0, total number of swaps: 0
rselect: 25, total number of comparisons: 3881, total number of swaps: 3915
qselect: 5130, total number of comparisons: 0, total number of swaps: 0
rselect: 19, total number of comparisons: 2041, total number of swaps: 2057
qselect: 3553, total number of comparisons: 0, total number of swaps: 0
rselect: 17, total number of comparisons: 6754, total number of swaps: 6786
qselect: 12008, total number of comparisons: 0, total number of swaps: 0
rselect: 16, total number of comparisons: 498, total number of swaps: 522
qselect: 8772, total number of comparisons: 0, total number of swaps: 0
rselect: 11, total number of comparisons: 12470, total number of swaps: 12486
qselect: 3005, total number of comparisons: 0, total number of swaps: 0
rselect: 24, total number of comparisons: 9612, total number of swaps: 9638
qselect: 12988, total number of comparisons: 0, total number of swaps: 0
rselect: 17, total number of comparisons: 6880, total number of swaps: 6902
qselect: 8290, total number of comparisons: 0, total number of swaps: 0
rselect: 17, total number of comparisons: 6230, total number of swaps: 6244
qselect: 5996, total number of comparisons: 0, total number of swaps: 0
rselect: 22, total number of comparisons: 2338, total number of swaps: 2356
qselect: 13187, total number of comparisons: 0, total number of swaps: 0
rselect: 24, total number of comparisons: 1927, total number of swaps: 1939
qselect: 5774, total number of comparisons: 0, total number of swaps: 0
rselect: 18, total number of comparisons: 8276, total number of swaps: 8306
qselect: 11391, total number of comparisons: 0, total number of swaps: 0
rselect: 25, total number of comparisons: 12972, total number of swaps: 12998
qselect: 386, total number of comparisons: 0, total number of swaps: 0
rselect: 12, total number of comparisons: 1391, total number of swaps: 1417
qselect: 2992, total number of comparisons: 0, total number of swaps: 0
rselect: 16, total number of comparisons: 1478, total number of swaps: 1504
qselect: 715, total number of comparisons: 0, total number of swaps: 0
rselect: 29, total number of comparisons: 3569, total number of swaps: 3595
qselect: 3410, total number of comparisons: 0, total number of swaps: 0
rselect: 29, total number of comparisons: 5935, total number of swaps: 5963
qselect: 12924, total number of comparisons: 0, total number of swaps: 0
rselect: 16, total number of comparisons: 3679, total number of swaps: 3697
qselect: 3956, total number of comparisons: 0, total number of swaps: 0
rselect: 25, total number of comparisons: 6400, total number of swaps: 6426
qselect: 9344, total number of comparisons: 0, total number of swaps: 0
rselect: 9, total number of comparisons: 295, total number of swaps: 313
qselect: 5007, total number of comparisons: 0, total number of swaps: 0
rselect: 21, total number of comparisons: 9115, total number of swaps: 9139
qselect: 4007, total number of comparisons: 0, total number of swaps: 0
rselect: 23, total number of comparisons: 11443, total number of swaps: 11467
qselect: 10027, total number of comparisons: 0, total number of swaps: 0
rselect: 19, total number of comparisons: 4980, total number of swaps: 5010
qselect: 4656, total number of comparisons: 0, total number of swaps: 0
rselect: 20, total number of comparisons: 9585, total number of swaps: 9609
qselect: 1439, total number of comparisons: 0, total number of swaps: 0
rselect: 21, total number of comparisons: 3664, total number of swaps: 3686
qselect: 6821, total number of comparisons: 0, total number of swaps: 0
rselect: 18, total number of comparisons: 9154, total number of swaps: 9178
qselect: 4196, total number of comparisons: 0, total number of swaps: 0
rselect: 30, total number of comparisons: 12036, total number of swaps: 12062
qselect: 11825, total number of comparisons: 0, total number of swaps: 0
rselect: 17, total number of comparisons: 6029, total number of swaps: 6041
qselect: 7466, total number of comparisons: 0, total number of swaps: 0
rselect: 26, total number of comparisons: 6294, total number of swaps: 6312
qselect: 8712, total number of comparisons: 0, total number of swaps: 0
rselect: 25, total number of comparisons: 6075, total number of swaps: 6103
qselect: 756, total number of comparisons: 0, total number of swaps: 0
rselect: 19, total number of comparisons: 6322, total number of swaps: 6336
qselect: 5713, total number of comparisons: 0, total number of swaps: 0
rselect: 22, total number of comparisons: 8698, total number of swaps: 8720
qselect: 16, total number of comparisons: 0, total number of swaps: 0
rselect: 19, total number of comparisons: 7959, total number of swaps: 7971
qselect: 11281, total number of comparisons: 0, total number of swaps: 0
rselect: 35, total number of comparisons: 9833, total number of swaps: 9853
qselect: 5442, total number of comparisons: 0, total number of swaps: 0
rselect: 29, total number of comparisons: 4055, total number of swaps: 4075
qselect: 4420, total number of comparisons: 0, total number of swaps: 0
rselect: 19, total number of comparisons: 405, total number of swaps: 423
qselect: 1388, total number of comparisons: 0, total number of swaps: 0
rselect: 35, total number of comparisons: 11460, total number of swaps: 11494
qselect: 12320, total number of comparisons: 0, total number of swaps: 0
rselect: 19, total number of comparisons: 565, total number of swaps: 585
qselect: 3702, total number of comparisons: 0, total number of swaps: 0
rselect: 20, total number of comparisons: 7640, total number of swaps: 7688
qselect: 7586, total number of comparisons: 0, total number of swaps: 0
rselect: 15, total number of comparisons: 12342, total number of swaps: 12366
qselect: 8103, total number of comparisons: 0, total number of swaps: 0
rselect: 18, total number of comparisons: 5305, total number of swaps: 5325
qselect: 12452, total number of comparisons: 0, total number of swaps: 0
rselect: 24, total number of comparisons: 7990, total number of swaps: 8012
qselect: 1491, total number of comparisons: 0, total number of swaps: 0
rselect: 14, total number of comparisons: 16816, total number of swaps: 16846
qselect: 181, total number of comparisons: 0, total number of swaps: 0
rselect: 22, total number of comparisons: 19482, total number of swaps: 19512
qselect: 8657, total number of comparisons: 0, total number of swaps: 0
rselect: 25, total number of comparisons: 750, total number of swaps: 764
qselect: 3064, total number of comparisons: 0, total number of swaps: 0
rselect: 25, total number of comparisons: 5448, total number of swaps: 5468
qselect: 8263, total number of comparisons: 0, total number of swaps: 0
rselect: 17, total number of comparisons: 9649, total number of swaps: 9673
qselect: 11006, total number of comparisons: 0, total number of swaps: 0
rselect: 30, total number of comparisons: 16348, total number of swaps: 16370
qselect: 8857, total number of comparisons: 0, total number of swaps: 0
rselect: 31, total number of comparisons: 1525, total number of swaps: 1555
qselect: 1509, total number of comparisons: 0, total number of swaps: 0
rselect: 13, total number of comparisons: 7210, total number of swaps: 7228
qselect: 11839, total number of comparisons: 0, total number of swaps: 0
rselect: 15, total number of comparisons: 3620, total number of swaps: 3640
qselect: 874, total number of comparisons: 0, total number of swaps: 0
rselect: 23, total number of comparisons: 7195, total number of swaps: 7221
qselect: 293, total number of comparisons: 0, total number of swaps: 0
rselect: 17, total number of comparisons: 8788, total number of swaps: 8808
qselect: 156, total number of comparisons: 0, total number of swaps: 0
rselect: 13, total number of comparisons: 2075, total number of swaps: 2091
qselect: 4169, total number of comparisons: 0, total number of swaps: 0
rselect: 26, total number of comparisons: 1265, total number of swaps: 1283
qselect: 12141, total number of comparisons: 0, total number of swaps: 0
rselect: 30, total number of comparisons: 14694, total number of swaps: 14728
qselect: 2216, total number of comparisons: 0, total number of swaps: 0
rselect: 24, total number of comparisons: 4383, total number of swaps: 4403
qselect: 7378, total number of comparisons: 0, total number of swaps: 0
rselect: 25, total number of comparisons: 8330, total number of swaps: 8348
qselect: 12834, total number of comparisons: 0, total number of swaps: 0
rselect: 32, total number of comparisons: 10280, total number of swaps: 10312
qselect: 13961, total number of comparisons: 0, total number of swaps: 0
rselect: 35, total number of comparisons: 355, total number of swaps: 367
qselect: 13101, total number of comparisons: 0, total number of swaps: 0
rselect: 18, total number of comparisons: 3205, total number of swaps: 3219
qselect: 12446, total number of comparisons: 0, total number of swaps: 0
rselect: 16, total number of comparisons: 9759, total number of swaps: 9783
